author_unit_first,unit_city,unit_city_code
镇江卫生学校,镇江市,3211
镇江图书馆,镇江市,3211
镇江体育运动学校,镇江市,3211
镇江市艺术剧院,镇江市,3211
镇江市艺术创作研究中心,镇江市,3211
镇江市姚桥中学,镇江市,3211
镇江市西津渡文化旅游有限责任公司,镇江市,3211
镇江市物价局党组,镇江市,3211
镇江市物价局,镇江市,3211
镇江市文化局艺术处,镇江市,3211
镇江市文化局,镇江市,3211
镇江市文化广电新闻出版局,镇江市,3211
镇江市文化广电产业集团,镇江市,3211
镇江市文广新局文物处,镇江市,3211
镇江市文管办,镇江市,3211
镇江市委办公室,镇江市,3211
镇江市委,镇江市,3211
镇江市台办,镇江市,3211
镇江市市长,镇江市,3211
镇江市实验高级中学,镇江市,3211
镇江市审计局,镇江市,3211
镇江市三国演义学会,镇江市,3211
镇江市赛珍珠研究会,镇江市,3211
镇江市人民检察院,镇江市,3211
镇江市农村社会保险处,镇江市,3211
镇江市民族宗教局,镇江市,3211
镇江市科学技术局,镇江市,3211
镇江市京口区审计局,镇江市,3211
镇江市京口区人民法院,镇江市,3211
镇江市教育局教研室,镇江市,3211
镇江市教育局教学研究室,镇江市,3211
镇江市教育局,镇江市,3211
镇江市教科所,镇江市,3211
镇江市江滨实验小学,镇江市,3211
镇江市建设局,镇江市,3211
镇江市建设工程招标投标管理办公室,镇江市,3211
镇江市环境监测中心,镇江市,3211
镇江市行政学院,镇江市,3211
镇江市国家税务局,镇江市,3211
镇江市规划设计研究院,镇江市,3211
镇江市电化教育馆,镇江市,3211
镇江市第一中学,镇江市,3211
镇江市第四人民医院,镇江市,3211
镇江市丹徒区文化馆,镇江市,3211
镇江市丹徒区图书馆,镇江市,3211
镇江市保险学会,镇江市,3211
镇江师专,镇江市,3211
镇江日报社,镇江市,3211
镇江民间文化艺术馆,镇江市,3211
镇江美术家协会,镇江市,3211
镇江科技新城管委会,镇江市,3211
镇江经济开发区人民法院,镇江市,3211
镇江焦山碑林博物馆,镇江市,3211
镇江焦山碑刻博物馆,镇江市,3211
镇江舰艇学院,镇江市,3211
镇江画院,镇江市,3211
镇江行政学院,镇江市,3211
镇江海事局基建办,镇江市,3211
镇江广电集团,镇江市,3211
镇江古城考古所,镇江市,3211
镇江高专管理系,镇江市,3211
镇江高等号科学校,镇江市,3211
镇江电视台,镇江市,3211
镇江第一中学,镇江市,3211
解放军镇江船艇学院,镇江市,3211
解放军江苏镇江船艇学院,镇江市,3211
江苏镇江文广集团,镇江市,3211
江苏镇江市中级人民法院,镇江市,3211
江苏镇江市物价局,镇江市,3211
江苏镇江市委党校,镇江市,3211
江苏镇江市图书馆,镇江市,3211
江苏镇江市民族宗教事务局,镇江市,3211
江苏镇江市江苏大学,镇江市,3211
江苏镇江市高等专科学校,镇江市,3211
江苏镇江师专,镇江市,3211
江苏镇江民间文化艺术馆,镇江市,3211
江苏镇江江苏科技大学,镇江市,3211
江苏镇江行政学院,镇江市,3211
江苏镇江海威交通工程监理咨询有限公司,镇江市,3211
江苏镇江海事局基建办公室,镇江市,3211
江苏镇江广播电视局,镇江市,3211
江苏镇江高等专科学校,镇江市,3211
江苏镇江电视台,镇江市,3211
江苏镇江第四人民医院,镇江市,3211
江苏镇江船艇学院,镇江市,3211
江苏镇江博物馆,镇江市,3211
江苏省镇江一中,镇江市,3211
江苏省镇江新区书画家协会,镇江市,3211
江苏省镇江市宗教局,镇江市,3211
江苏省镇江市文联,镇江市,3211
江苏省镇江市委,镇江市,3211
江苏省镇江市图书馆,镇江市,3211
江苏省镇江市特教中心,镇江市,3211
江苏省镇江市山巷清真寺,镇江市,3211
江苏省镇江市润州区人民法院,镇江市,3211
江苏省镇江市人民检察院,镇江市,3211
江苏省镇江市民族宗教局,镇江市,3211
江苏省镇江市民宗局,镇江市,3211
江苏省镇江市旅游局,镇江市,3211
江苏省镇江市京口区物价局,镇江市,3211
江苏省镇江市京口区委党校,镇江市,3211
江苏省镇江市京口区人民检察院,镇江市,3211
江苏省镇江市京口区人民法院,镇江市,3211
江苏省镇江市教育科学研究所,镇江市,3211
江苏省镇江市教育局,镇江市,3211
江苏省镇江市江苏大学,镇江市,3211
江苏省镇江市佳诚税务师事务所,镇江市,3211
江苏省镇江市国家税务局,镇江市,3211
江苏省镇江市规划设计研究院城市分院,镇江市,3211
江苏省镇江市规划设计研究院,镇江市,3211
江苏省镇江市规划局丹徒分局,镇江市,3211
江苏省镇江市高等专科学校,镇江市,3211
江苏省镇江市第一中学,镇江市,3211
江苏省镇江市第四人民医院,镇江市,3211
江苏省镇江市丹徒区实验小学,镇江市,3211
江苏省镇江市丹徒区三山中心,镇江市,3211
江苏省镇江市丹徒区冷遹中学,镇江市,3211
江苏省镇江市丹徒区教研室,镇江市,3211
江苏省镇江市丹徒区高资中学,镇江市,3211
江苏省镇江市丹徒地方税务局,镇江市,3211
江苏省镇江市保险学会,镇江市,3211
江苏省镇江实验学校,镇江市,3211
江苏省镇江师专,镇江市,3211
江苏省镇江民间文化艺术馆,镇江市,3211
江苏省镇江高等专科学校,镇江市,3211
江苏省镇江博物馆,镇江市,3211
江苏丘陵地区镇江农业科学研究所,镇江市,3211
扬中市文化馆,扬中市,3211
扬中市委党史办,扬中市,3211
扬中市市委,扬中市,3211
江苏省扬中市新坝镇中心,扬中市,3211
江苏省扬中市物价局,扬中市,3211
江苏省扬中市文化新村幼儿园,扬中市,3211
江苏省扬中市实验幼儿园,扬中市,3211
江苏省扬中市人民法院,扬中市,3211
江苏省扬中市级机关第一幼儿园,扬中市,3211
江苏省扬中市级机关第二幼儿园,扬中市,3211
江苏省扬中市法院,扬中市,3211
江苏省扬中高级中学,扬中市,3211
句容市文化馆,句容市,3211
句容市委党校,句容市,3211
句容市实验高级中学,句容市,3211
句容市赤山湖管理委员会,句容市,3211
句容市博物馆,句容市,3211
江苏省句容市民宗局,句容市,3211
江苏省句容市茅山中心,句容市,3211
江苏省句容市教育局教研室,句容市,3211
江苏省句容市教师进修学校,句容市,3211
江苏省句容市华阳街道中心,句容市,3211
江苏省句容市发展和改革委员会,句容市,3211
江苏省句容市二圣中心,句容市,3211
江苏省句容经济开发区中心,句容市,3211
江苏句容市政府,句容市,3211
江苏句容市委党校,句容市,3211
江苏句容市民族宗教局,句容市,3211
江苏句容市道教协会,句容市,3211
江苏省丹阳市职业技术教育中心,丹阳市,3211
江苏省丹阳市正则小学,丹阳市,3211
江苏省丹阳市云阳中学,丹阳市,3211
江苏省丹阳市云阳幼儿园,丹阳市,3211
江苏省丹阳市开发区中心,丹阳市,3211
江苏省丹阳市教育局,丹阳市,3211
江苏省丹阳市教师进修学校,丹阳市,3211
江苏省丹阳市教师发展中心,丹阳市,3211
江苏省丹阳市第五中学,丹阳市,3211
江苏省丹阳市第八中学,丹阳市,3211
江苏省丹阳师范学校,丹阳市,3211
江苏省丹阳六中,丹阳市,3211
江苏省丹阳高级中学,丹阳市,3211
江苏丹阳高级中学,丹阳市,3211
丹阳市职业技术教育中心,丹阳市,3211
丹阳市物价局,丹阳市,3211
丹阳市文化馆,丹阳市,3211
丹阳市文广新局,丹阳市,3211
丹阳市委组织部,丹阳市,3211
丹阳市委党校,丹阳市,3211
丹阳市委,丹阳市,3211
丹阳市青少年校外活动中心,丹阳市,3211
丹阳师范学校,丹阳市,3211
江苏省丹徒县教研室,丹徒区,3211
江苏省丹徒县地方税务局,丹徒区,3211
江苏省丹德县教研室,丹徒区,3211
江苏农牧科技职业学院,泰州市,3212
江苏省泰州市人民政府,泰州市,3212
江苏省泰州市物价局,泰州市,3212
江苏省泰州市中级人民法院,泰州市,3212
江苏省泰州中学,泰州市,3212
江苏省兴化市委党校,兴化市,3212
靖江市图书馆,靖江市,3212
泰州日报,泰州市,3212
泰州市博物馆,泰州市,3212
泰州市行政学院,泰州市,3212
泰州市图书馆,泰州市,3212
泰州市委党校,泰州市,3212
泰州市委宣传部,泰州市,3212
泰州学院,泰州市,3212
泰州职业技术学院,泰州市,3212
兴化市图书馆,兴化市,3212
兴化市历史学会,兴化市,3212
兴化市教师进修学校,兴化市,3212
兴化市广播电视台,兴化市,3212
兴化历史学会,兴化市,3212
兴化教师进修学校,兴化市,3212
兴化行政学校,兴化市,3212
江苏兴化市委党校,兴化市,3212
江苏兴化市教师进修学校,兴化市,3212
江苏兴化教师进修学校,兴化市,3212
江苏省兴化中学,兴化市,3212
江苏省兴化市住房城乡建设局,兴化市,3212
江苏省兴化市肢残人协会,兴化市,3212
江苏省兴化市司法局,兴化市,3212
江苏省兴化市实验中学,兴化市,3212
江苏省兴化市景范学校,兴化市,3212
江苏省兴化市教师进修学校,兴化市,3212
江苏省兴化市垛田镇湖西小学,兴化市,3212
江苏省兴化市板桥初中,兴化市,3212
江苏省兴化市安丰中心,兴化市,3212
江苏省兴化市安丰实验小学,兴化市,3212
江苏省兴化党校,兴化市,3212
中国银监会泰州监管分局,泰州市,3212
泰州晚报,泰州市,3212
泰州市物价局,泰州市,3212
泰州市文艺评论家协会,泰州市,3212
泰州市文广新局创研室,泰州市,3212
泰州市委研究室,泰州市,3212
泰州市委,泰州市,3212
泰州市统计局,泰州市,3212
泰州市水利局,泰州市,3212
泰州市姜堰高二适纪念馆,泰州市,3212
泰州市环境科学研究所,泰州市,3212
泰州市海陵区委,泰州市,3212
泰州市海陵区苏陈实验小学,泰州市,3212
泰州市国土资源局,泰州市,3212
泰州市广播电视局,泰州市,3212
泰州市对外经济贸易局,泰州市,3212
泰州实验学校,泰州市,3212
泰州师专,泰州市,3212
泰州师范专科学校,泰州市,3212
泰州民宗局,泰州市,3212
泰州历史学会,泰州市,3212
泰州历史文化研究所,泰州市,3212
泰州机电高等职业技术学校,泰州市,3212
泰州行政学院,泰州市,3212
泰州博物馆,泰州市,3212
人行泰州市中心,泰州市,3212
江苏泰州中加双语学校,泰州市,3212
江苏泰州职业技术学院,泰州市,3212
江苏泰州市委党校,泰州市,3212
江苏泰州市图书馆,泰州市,3212
江苏泰州市博物馆,泰州市,3212
江苏泰州市,泰州市,3212
江苏泰州师专,泰州市,3212
江苏泰州广播电视台,泰州市,3212
江苏泰州高等师范专科学校,泰州市,3212
江苏泰州电视台,泰州市,3212
江苏泰州大学,泰州市,3212
江苏省泰州职业技术学院,泰州市,3212
江苏省泰州市兴化市唐刘学校,泰州市,3212
江苏省泰州市委组织部研究室,泰州市,3212
江苏省泰州市委农办,泰州市,3212
江苏省泰州市委党校,泰州市,3212
江苏省泰州市委,泰州市,3212
江苏省泰州市图书馆,泰州市,3212
江苏省泰州市特殊教育学校,泰州市,3212
江苏省泰州市塘湾中心,泰州市,3212
江苏省泰州市市委,泰州市,3212
江苏省泰州市社科联,泰州市,3212
江苏省泰州市人民检察院,泰州市,3212
江苏省泰州市口岸中学,泰州市,3212
江苏省泰州市经贸委,泰州市,3212
江苏省泰州市教育局教研室,泰州市,3212
江苏省泰州市教育局,泰州市,3212
江苏省泰州市姜堰区实验幼儿园,泰州市,3212
江苏省泰州市姜堰区高二适纪念馆,泰州市,3212
江苏省泰州市姜堰第二实验幼儿园,泰州市,3212
江苏省泰州市行政学院,泰州市,3212
江苏省泰州市海陵区教委,泰州市,3212
江苏省泰州市国家税务局,泰州市,3212
江苏省泰州市高港区邮递五段外事处,泰州市,3212
江苏省泰州市妇幼保健所,泰州市,3212
江苏省泰州市发展改革委,泰州市,3212
江苏省泰州市二中初中,泰州市,3212
江苏省泰州市博物馆,泰州市,3212
江苏省泰州师专,泰州市,3212
江苏省泰州历史文化研究所,泰州市,3212
江苏省泰州电视台,泰州市,3212
江苏省泰州第二职业高级中学,泰州市,3212
泰兴市住房和城乡建设局,泰兴市,3212
泰兴市洋思中学,泰兴市,3212
泰兴市委统战部,泰兴市,3212
泰兴市委党校,泰兴市,3212
泰兴市图书馆,泰兴市,3212
泰兴市史志档案办公室,泰兴市,3212
泰兴市人民广播电台,泰兴市,3212
泰兴市教育局教研室,泰兴市,3212
江苏泰兴市委党校,泰兴市,3212
江苏泰兴市实验初中,泰兴市,3212
江苏泰兴市民族宗教事务局,泰兴市,3212
江苏泰兴电视台,泰兴市,3212
江苏省泰兴市新市小学,泰兴市,3212
江苏省泰兴市物价局,泰兴市,3212
江苏省泰兴市图书馆,泰兴市,3212
江苏省泰兴市泰兴镇城西小学,泰兴市,3212
江苏省泰兴市实验初中,泰兴市,3212
江苏省泰兴市人民法院,泰兴市,3212
江苏省泰兴市教育局教研室,泰兴市,3212
江苏省泰兴市教育局,泰兴市,3212
江苏省泰兴市教育教学研究室,泰兴市,3212
江苏省泰兴市教研室,泰兴市,3212
江苏省泰兴市环保局,泰兴市,3212
江苏省泰兴市第三高中,泰兴市,3212
江苏省泰兴市第二实验小学,泰兴市,3212
江苏省泰兴市档案馆,泰兴市,3212
靖江市西来镇文化站,靖江市,3212
靖江市文化馆,靖江市,3212
靖江市人民医院,靖江市,3212
靖江市环境保护局,靖江市,3212
靖江市广播电视台,靖江市,3212
靖江市广播电视局,靖江市,3212
靖江市电视大学,靖江市,3212
靖江市八圩粮管所,靖江市,3212
江苏省靖江斜桥中学,靖江市,3212
江苏省靖江市阳光幼儿园,靖江市,3212
江苏省靖江市图书馆,靖江市,3212
江苏省靖江市人民医院,靖江市,3212
江苏省靖江市人民武装部,靖江市,3212
江苏省靖江市科委,靖江市,3212
江苏省靖江市教育局名师工作室,靖江市,3212
江苏省靖江市国家税务局,靖江市,3212
江苏省靖江市第一实验幼儿园,靖江市,3212
江苏省靖江市第二中学,靖江市,3212
江苏省靖江市地方税务局,靖江市,3212
江苏省靖江市八圩粮管所,靖江市,3212
江苏省靖江高级中学,靖江市,3212
江苏靖江市书协,靖江市,3212
江苏靖江日报,靖江市,3212
江苏靖江电视台,靖江市,3212
江苏省姜堰中学,姜堰区,3212
江苏省姜堰市新华书店,姜堰区,3212
江苏省姜堰市图书馆,姜堰区,3212
江苏省姜堰市三水学校,姜堰区,3212
江苏省姜堰市人民检察院,姜堰区,3212
江苏省姜堰市人民法院,姜堰区,3212
江苏省姜堰市广播电视台,姜堰区,3212
江苏省姜堰市官庄中心,姜堰区,3212
江苏省姜堰市第二实验幼儿园,姜堰区,3212
江苏省姜堰市财政局,姜堰区,3212
江苏省宿迁市人民政府,宿迁市,3213
江苏省宿迁市中级人民法院,宿迁市,3213
江苏沭阳县党史工委,沭阳县,3213
宿迁学院,宿迁市,3213
宿迁泽达职业技术学院,宿迁市,3213
宿迁职业技术学院,宿迁市,3213
江苏省宿豫县人民法院,宿豫区,3213
宿迁市政协经济科技委员会,宿迁市,3213
宿迁市宿城区委,宿迁市,3213
宿迁市文艺评论家协会,宿迁市,3213
宿迁市委组织部综合干部处,宿迁市,3213
宿迁市委宣传部,宿迁市,3213
宿迁市图书馆,宿迁市,3213
宿迁市审计局,宿迁市,3213
宿迁市美术家协会,宿迁市,3213
宿迁市环境科学研究所,宿迁市,3213
宿迁市环境保护局,宿迁市,3213
宿迁市国土资源局,宿迁市,3213
宿迁市广播电视大学,宿迁市,3213
宿迁日报社,宿迁市,3213
宿迁经贸高等职业技术学校,宿迁市,3213
宿迁广电总台,宿迁市,3213
宿迁供电公司,宿迁市,3213
宿迁高等师范学校,宿迁市,3213
宿迁高等师范,宿迁市,3213
江苏宿迁中学,宿迁市,3213
江苏宿迁市中级人民法院,宿迁市,3213
江苏宿迁市实验学校,宿迁市,3213
江苏宿迁经贸高等职业技术学校,宿迁市,3213
江苏宿迁电视台,宿迁市,3213
江苏省宿迁中学,宿迁市,3213
江苏省宿迁市钟吾国际学校,宿迁市,3213
江苏省宿迁市中小学教学研究室,宿迁市,3213
江苏省宿迁市宿豫中学,宿迁市,3213
江苏省宿迁市委研究室,宿迁市,3213
江苏省宿迁市委统战部,宿迁市,3213
江苏省宿迁市市委统战部,宿迁市,3213
江苏省宿迁市市委,宿迁市,3213
江苏省宿迁市社科联,宿迁市,3213
江苏省宿迁市民宗局,宿迁市,3213
江苏省宿迁市劳动和社会保障局,宿迁市,3213
江苏省宿迁市教育局教研室,宿迁市,3213
江苏省宿迁市教育局,宿迁市,3213
江苏省宿迁市教学研究室,宿迁市,3213
江苏省宿迁市环保局,宿迁市,3213
江苏省宿迁市画院,宿迁市,3213
江苏省宿迁市国家税务局,宿迁市,3213
江苏省宿迁市规划局,宿迁市,3213
江苏省宿迁市第一实小幼儿园,宿迁市,3213
江苏省宿迁市地方税务局,宿迁市,3213
江苏省宿迁经贸学院,宿迁市,3213
江苏省宿迁经贸高等职业技术学校,宿迁市,3213
江苏省宿城中等专业学校,宿城区,3213
江苏省宿城市财政局,宿城区,3213
泗阳县图书馆,泗阳县,3213
江苏泗阳三庄联合考古队,泗阳县,3213
江苏省泗阳中学,泗阳县,3213
江苏省泗阳县实验小学,泗阳县,3213
江苏省泗阳双语实验学校,泗阳县,3213
泗洪县委组织部,泗洪县,3213
泗洪县教科室,泗洪县,3213
江苏泗洪中学,泗洪县,3213
江苏泗洪县兴洪中学,泗洪县,3213
江苏泗洪县石集小学,泗洪县,3213
江苏泗洪县梅花中心,泗洪县,3213
江苏泗洪县洪翔中学,泗洪县,3213
江苏省宿迁市泗洪地方税务局,泗洪县,3213
江苏省泗洪中学,泗洪县,3213
江苏省泗洪县育才实验学校,泗洪县,3213
江苏省泗洪县天岗湖中心,泗洪县,3213
江苏省泗洪县树人学校,泗洪县,3213
江苏省泗洪县石集中心,泗洪县,3213
江苏省泗洪县人民医院,泗洪县,3213
江苏省泗洪县教育局,泗洪县,3213
江苏省泗洪县化远实验学校,泗洪县,3213
江苏省泗洪县洪翔中学,泗洪县,3213
江苏省泗洪石集小学,泗洪县,3213
江苏省泗洪洪翔中学,泗洪县,3213
沭阳县委党史工委,沭阳县,3213
沭阳县建陵高级中学,沭阳县,3213
江苏沭阳县东小店中学,沭阳县,3213
江苏省宿迁市沭阳县怀文中学,沭阳县,3213
江苏省沭阳宿迁经贸高等职业技术学校,沭阳县,3213
江苏省沭阳县委,沭阳县,3213
江苏省沭阳县潼阳中学,沭阳县,3213
江苏省沭阳县教育局教研室,沭阳县,3213
江苏省沭阳县环保局,沭阳县,3213
江苏省沭阳市宿迁经贸高等职业技术学校,沭阳县,3213
江苏省沭阳师范学校,沭阳县,3213
江苏省沭阳高级中学,沭阳县,3213
富阳市图书馆,富阳区,3301
杭州出版集团,杭州市,3301
杭州电视台,杭州市,3301
杭州电子科技大学,杭州市,3301
杭州佛学院,杭州市,3301
杭州广播电视大学,杭州市,3301
杭州科技职业技术学院,杭州市,3301
杭州日报,杭州市,3301
杭州少年儿童图书馆,杭州市,3301
杭州师范大学,杭州市,3301
杭州时代图书馆,杭州市,3301
杭州市城市规划编制中心,杭州市,3301
杭州市城市规划设计研究院,杭州市,3301
杭州市档案局,杭州市,3301
杭州市第七人民医院,杭州市,3301
杭州市拱墅区图书馆,杭州市,3301
杭州市规划局,杭州市,3301
杭州市行政学院,杭州市,3301
杭州市环境保护科学研究院,杭州市,3301
杭州市环境监测中心站,杭州市,3301
杭州市教育科学研究所,杭州市,3301
杭州市旅游委员会,杭州市,3301
杭州市人民检察院,杭州市,3301
杭州市人民政府,杭州市,3301
杭州市商业银行,杭州市,3301
杭州市社会科学院,杭州市,3301
杭州市社会治理研究与评价中心,杭州市,3301
杭州市委党校,杭州市,3301
杭州市文物考古所,杭州市,3301
杭州市文物考古研究所,杭州市,3301
杭州市物价局,杭州市,3301
杭州市政府,杭州市,3301
杭州市中级人民法院,杭州市,3301
杭州图书馆,杭州市,3301
杭州万向职业技术学院,杭州市,3301
杭州文化广播电视集团,杭州市,3301
杭州医学院,杭州市,3301
杭州职业技术学院,杭州市,3301
湖州广播电视大学,杭州市,3301
湖州市委党校,杭州市,3301
江苏广播电视大学,杭州市,3301
江苏省教育科学研究院,杭州市,3301
江苏省体育科学研究所,杭州市,3301
江苏省文化艺术研究院,杭州市,3301
西泠印社,杭州市,3301
萧山日报,萧山区,3301
萧山图书馆,萧山区,3301
浙江财经大学,杭州市,3301
浙江出版联合集团,杭州市,3301
浙江传媒学院,杭州市,3301
浙江大学,杭州市,3301
浙江电力职业技术学院,杭州市,3301
浙江电视大学,杭州市,3301
浙江电视台,杭州市,3301
浙江工商大学,杭州市,3301
浙江工业大学,杭州市,3301
浙江广播电视大学,杭州市,3301
浙江广播电视集团,杭州市,3301
浙江杭州电视台,杭州市,3301
浙江机电职业技术学院,杭州市,3301
浙江建设职业技术学院,杭州市,3301
浙江交通职业技术学院,杭州市,3301
浙江教育报刊,杭州市,3301
浙江教育出版社,杭州市,3301
浙江金融职业学院,杭州市,3301
浙江经济管理职工大学,杭州市,3301
浙江经济职业技术学院,杭州市,3301
浙江经贸职业技术学院,杭州市,3301
浙江警察学院,杭州市,3301
浙江警官职业学院,杭州市,3301
浙江科技学院,杭州市,3301
浙江科学技术出版社,杭州市,3301
浙江理工大学,杭州市,3301
浙江旅游职业学院,杭州市,3301
浙江美术馆,杭州市,3301
浙江农林大学,杭州市,3301
浙江人民出版社,杭州市,3301
浙江人民美术出版社,杭州市,3301
浙江日报,杭州市,3301
浙江商业职业技术学院,杭州市,3301
浙江社会科学杂志社,杭州市,3301
浙江省博物馆,杭州市,3301
浙江省财政税务科学研究所,杭州市,3301
浙江省财政厅,杭州市,3301
浙江省城乡规划设计研究院,杭州市,3301
浙江省淳安县图书馆,淳安县,3301
浙江省档案局,杭州市,3301
浙江省地方税务局,杭州市,3301
浙江省地方志办公室,杭州市,3301
浙江省发展规划研究院,杭州市,3301
浙江省发展和改革委员会,杭州市,3301
浙江省富阳市高桥镇人民政府,富阳区,3301
浙江省改革与发展研究所,杭州市,3301
浙江省高级人民法院,杭州市,3301
浙江省广播电视大学,杭州市,3301
浙江省国际经济贸易研究中心,杭州市,3301
浙江省国家税务局,杭州市,3301
浙江省行政学院,杭州市,3301
浙江省杭州市人民政府,杭州市,3301
浙江省杭州市委党校,杭州市,3301
浙江省环境保护科学设计研究院,杭州市,3301
浙江省环境保护厅,杭州市,3301
浙江省机械工业情报研究所,杭州市,3301
浙江省基础教育研究中心,杭州市,3301
浙江省建德市梅城镇人民政府,建德市,3301
浙江省建筑设计研究院,杭州市,3301
浙江省教育技术中心,杭州市,3301
浙江省教育考试院,杭州市,3301
浙江省教育科学研究院,杭州市,3301
浙江省教育厅,杭州市,3301
浙江省经济建设规划院,杭州市,3301
浙江省经济信息中心,杭州市,3301
浙江省科技信息研究院,杭州市,3301
浙江省科学技术厅,杭州市,3301
浙江省民宗委,杭州市,3301
浙江省农村社会经济调查队,杭州市,3301
浙江省农科院农村发展研究所,杭州市,3301
浙江省农业和农村工作办公室,杭州市,3301
浙江省农业科学院,杭州市,3301
浙江省气象科学研究所,杭州市,3301
浙江省软科学研究所,杭州市,3301
浙江省社会科学界联合会,杭州市,3301
浙江省社会科学院,杭州市,3301
浙江省社会主义学院,杭州市,3301
浙江省审计厅,杭州市,3301
浙江省书刊发行业协会,杭州市,3301
浙江省水利水电勘测设计院,杭州市,3301
浙江省体育科学研究所,杭州市,3301
浙江省统计局,杭州市,3301
浙江省图书馆,杭州市,3301
浙江省团校,杭州市,3301
浙江省委办公厅,杭州市,3301
浙江省委党史研究室,杭州市,3301
浙江省委党校,杭州市,3301
浙江省委教育工委,杭州市,3301
浙江省委宣传部,杭州市,3301
浙江省委政策研究室,杭州市,3301
浙江省文化厅,杭州市,3301
浙江省文化艺术研究院,杭州市,3301
浙江省文物考古研究所,杭州市,3301
浙江省物价局,杭州市,3301
浙江省新闻工作者协会,杭州市,3301
浙江省医学科学院,杭州市,3301
浙江省艺术研究所,杭州市,3301
浙江省政府,杭州市,3301
浙江省政协,杭州市,3301
浙江省自然科学基金委员会,杭州市,3301
浙江省作家协会,杭州市,3301
浙江树人学院,杭州市,3301
浙江水利水电学院,杭州市,3301
浙江特殊教育职业学院,杭州市,3301
浙江体育科学研究所,杭州市,3301
浙江体育职业技术学院,杭州市,3301
浙江同济科技职业学院,杭州市,3301
浙江图书馆,杭州市,3301
浙江外国语学院,杭州市,3301
浙江卫视,杭州市,3301
浙江艺术职业学院,杭州市,3301
浙江音乐学院,杭州市,3301
浙江育英职业技术学院,杭州市,3301
浙江长征职业技术学院,杭州市,3301
浙江中医药大学,杭州市,3301
浙商银行,杭州市,3301
中共杭州市委党校,杭州市,3301
中国计量大学,杭州市,3301
中国美术学院,杭州市,3301
浙江桐庐县委党校,桐庐县,3301
浙江省桐庐中学,桐庐县,3301
浙江省桐庐县县委办公室,桐庐县,3301
浙江省桐庐县图书馆,桐庐县,3301
浙江省桐庐县人民法院,桐庐县,3301
浙江省桐庐县教育局教育科学研究室,桐庐县,3301
浙江省桐庐县环境保护局,桐庐县,3301
浙江省桐庐规划建筑设计有限公司,桐庐县,3301
桐庐县文物管理委员会,桐庐县,3301
桐庐县图书馆,桐庐县,3301
浙江省建德市审计局,建德市,3301
浙江省建德市国家税务局稽查局,建德市,3301
浙江省建德市国家税务局,建德市,3301
建德市委党校,建德市,3301
建德市图书馆,建德市,3301
建德市民宗局,建德市,3301
筑境设计杭州公司,杭州市,3301
中国浙江大学,杭州市,3301
中国银监会浙江监管局,杭州市,3301
中国新型建筑材料工业杭州设计研究院,杭州市,3301
中国人民政治协商会议浙江省委员会,杭州市,3301
中国民盟浙江省委,杭州市,3301
中国民航杭州机场空管中心,杭州市,3301
中国测绘科学研究院浙江分院,杭州市,3301
政协杭州市委会,杭州市,3301
政协杭州市,杭州市,3301
浙师大杭州幼儿师范学院,杭州市,3301
浙江作协,杭州市,3301
浙江作家协会,杭州市,3301
浙江自然博物馆,杭州市,3301
浙江子轩教育咨询有限公司,杭州市,3301
浙江卓信科技有限公司,杭州市,3301
浙江中烟工业有限责任公司,杭州市,3301
浙江中小企业发展研究所,杭州市,3301
浙江中天建设集团,杭州市,3301
浙江中汇会计师事务所,杭州市,3301
浙江中华文化学院,杭州市,3301
浙江中国小商品城集团,杭州市,3301
浙江中国特色社会主义理论体系研究中心,杭州市,3301
浙江中国美术学院,杭州市,3301
浙江中大技术进口有限公司,杭州市,3301
浙江中大集团,杭州市,3301
浙江中成建工集团,杭州市,3301
浙江职业艺术学院,杭州市,3301
浙江职业警官学院,杭州市,3301
浙江职业技术学院,杭州市,3301
浙江之鹰律师事务所,杭州市,3301
浙江之江会计师事务所,杭州市,3301
浙江政法管理干部学院,杭州市,3301
浙江证券,杭州市,3301
浙江震瓯律师事务所,杭州市,3301
浙江浙江越秀外国语学院,杭州市,3301
浙江浙江水利水电学院,杭州市,3301
浙江浙江工商大学,杭州市,3301
浙江者作家协会,杭州市,3301
浙江泽大律师事务所,杭州市,3301
浙江在线新闻网站管委会,杭州市,3301
浙江云天房地产开发有限公司,杭州市,3301
浙江越秀外语学院,杭州市,3301
浙江越剧团,杭州市,3301
浙江悦景旅游规划设计有限公司,杭州市,3301
浙江元济高级中学,杭州市,3301
浙江郁达夫研究学会,杭州市,3301
浙江宇视科技有限公司,杭州市,3301
浙江余杭市临平镇第二小学,杭州市,3301
浙江幼儿师范学院,杭州市,3301
浙江幼儿师范学校,杭州市,3301
浙江邮电规划设计研究院,杭州市,3301
浙江影视集团,杭州市,3301
浙江鄞县邱隘镇国家级可持续发展实验区管理办公室,杭州市,3301
浙江艺术研究院,杭州市,3301
浙江艺术研究所,杭州市,3301
浙江艺术学院,杭州市,3301
浙江艺术学校,杭州市,3301
浙江医药职业技术学院,杭州市,3301
浙江医学专科学校,杭州市,3301
浙江医学杂志社,杭州市,3301
浙江医学高等专科学校,杭州市,3301
浙江雁荡山金狮啤酒有限公司,杭州市,3301
浙江严州中学,杭州市,3301
浙江学刊杂志社,杭州市,3301
浙江学刊,杭州市,3301
浙江星韬律师事务所,杭州市,3301
浙江鑫泰资产管理有限公司,杭州市,3301
