,mag_name,cited,download,guanxi1,guanxi2
4249,金融论坛,11,501,False,False
4252,金融论坛,15,652,False,False
4254,金融论坛,9,235,False,False
4258,金融论坛,11,637,False,False
4259,金融论坛,7,270,False,False
4260,金融论坛,7,207,False,False
4261,金融论坛,3,219,False,False
4263,金融论坛,4,298,False,False
4264,金融论坛,12,585,False,False
4265,金融论坛,1,236,False,False
4266,金融论坛,22,711,False,False
4267,金融论坛,10,758,False,False
4268,金融论坛,141,5594,False,False
4269,金融论坛,20,659,False,False
4271,金融论坛,5,166,False,False
4272,金融论坛,12,227,False,False
4273,金融论坛,60,1588,False,False
4274,金融论坛,3,339,False,False
4275,金融论坛,3,248,False,False
4276,金融论坛,10,356,False,False
4277,金融论坛,3,150,False,False
4278,金融论坛,15,431,False,False
4279,金融论坛,15,402,False,False
4280,金融论坛,4,214,False,False
4281,金融论坛,12,396,False,False
4282,金融论坛,7,783,False,False
4283,金融论坛,8,536,False,False
4284,金融论坛,11,622,False,False
4285,金融论坛,64,1906,False,False
4287,金融论坛,2,244,False,False
4288,金融论坛,10,437,False,False
4289,金融论坛,0,203,False,False
4290,金融论坛,24,515,False,False
4291,金融论坛,9,480,False,False
4292,金融论坛,9,422,False,False
4293,金融论坛,4,365,False,False
4294,金融论坛,74,2900,False,False
4295,金融论坛,5,361,False,False
4296,金融论坛,21,519,False,False
4297,金融论坛,35,763,False,False
4300,金融论坛,75,2712,False,False
4301,金融论坛,13,735,False,False
4302,金融论坛,5,365,False,False
4303,金融论坛,8,707,False,False
4304,金融论坛,53,1557,False,False
4306,金融论坛,13,512,False,False
4308,金融论坛,30,1026,False,False
4309,金融论坛,81,2249,False,False
4310,金融论坛,43,718,False,False
4315,金融论坛,22,1071,False,False
4316,金融论坛,35,1717,False,False
4317,金融论坛,14,823,False,False
4320,金融论坛,52,1614,False,False
4322,金融论坛,1,312,False,False
4325,金融论坛,29,527,False,False
4328,金融论坛,13,510,False,False
4329,金融论坛,9,482,False,False
4331,金融论坛,3,196,False,False
4332,金融论坛,31,647,False,False
4333,金融论坛,26,1003,False,False
4337,金融论坛,6,312,False,False
4338,金融论坛,11,428,False,False
4339,金融论坛,25,625,False,False
4340,金融论坛,6,248,False,False
4342,金融论坛,12,450,False,False
4343,金融论坛,25,926,False,False
4345,金融论坛,4,1180,False,False
4346,金融论坛,13,686,False,False
4347,金融论坛,13,292,False,False
4348,金融论坛,7,274,False,False
4350,金融论坛,7,527,False,False
4352,金融论坛,7,312,False,False
4353,金融论坛,58,1483,False,False
4354,金融论坛,23,593,False,False
4355,金融论坛,29,1098,False,False
4357,金融论坛,11,627,False,False
4360,金融论坛,51,713,False,False
4361,金融论坛,45,1102,False,False
4362,金融论坛,3,432,False,False
4364,金融论坛,15,608,False,False
4365,金融论坛,8,427,False,False
4367,金融论坛,6,234,False,False
4368,金融论坛,13,660,False,False
4369,金融论坛,14,649,False,False
4370,金融论坛,7,434,False,False
4371,金融论坛,1,266,False,False
4372,金融论坛,29,920,False,False
4374,金融论坛,1,313,False,False
4375,金融论坛,12,1016,False,False
4376,金融论坛,3,218,False,False
4378,金融论坛,15,1157,False,False
4379,金融论坛,21,763,False,False
4381,金融论坛,11,770,False,False
4383,金融论坛,2,209,False,False
4384,金融论坛,19,659,False,False
4385,金融论坛,17,643,False,False
4388,金融论坛,0,89,False,False
4393,金融论坛,8,320,False,False
4394,金融论坛,48,2429,False,False
4395,金融论坛,36,1476,False,False
4398,金融论坛,10,1195,False,False
4399,金融论坛,11,859,False,False
4400,金融论坛,1,245,False,False
4404,金融论坛,19,653,False,False
4406,金融论坛,40,1324,False,False
4407,金融论坛,53,1059,False,False
4408,金融论坛,26,533,False,False
4410,金融论坛,46,1471,False,False
4411,金融论坛,13,538,False,False
4413,金融论坛,1,279,False,False
4416,金融论坛,10,422,False,False
4418,金融论坛,25,520,False,False
4419,金融论坛,21,777,False,False
4421,金融论坛,6,381,False,False
4422,金融论坛,8,342,False,False
4423,金融论坛,21,729,False,False
4424,金融论坛,68,1994,False,False
4425,金融论坛,8,334,False,False
4426,金融论坛,9,355,False,False
4429,金融论坛,29,1256,False,False
4430,金融论坛,51,990,False,False
4431,金融论坛,4,252,False,False
4432,金融论坛,8,135,False,False
4433,金融论坛,5,245,False,False
4435,金融论坛,4,288,False,False
4437,金融论坛,27,775,False,False
4439,金融论坛,5,241,False,False
4440,金融论坛,34,1022,False,False
4441,金融论坛,11,292,False,False
4444,金融论坛,101,1006,False,False
4446,金融论坛,6,531,False,False
4448,金融论坛,22,795,False,False
4449,金融论坛,19,1000,False,False
4451,金融论坛,6,345,False,False
4454,金融论坛,33,1566,False,False
4455,金融论坛,63,1839,False,False
4457,金融论坛,8,379,False,False
4458,金融论坛,8,339,False,False
4460,金融论坛,37,547,False,False
4461,金融论坛,17,437,False,False
4464,金融论坛,3,407,False,False
4466,金融论坛,18,1673,False,False
4467,金融论坛,19,274,False,False
4469,金融论坛,27,731,False,False
4472,金融论坛,13,752,False,False
4474,金融论坛,7,486,False,False
4476,金融论坛,4,198,False,False
4477,金融论坛,12,665,False,False
4479,金融论坛,19,1155,False,False
4481,金融论坛,9,648,False,False
4482,金融论坛,19,467,False,False
4484,金融论坛,93,1535,False,False
4486,金融论坛,25,1002,False,False
4487,金融论坛,12,548,False,False
4488,金融论坛,2,218,False,False
4489,金融论坛,15,929,False,False
4491,金融论坛,17,282,False,False
4492,金融论坛,0,235,False,False
4494,金融论坛,6,221,False,False
4495,金融论坛,84,1116,False,False
4496,金融论坛,9,293,False,False
4498,金融论坛,76,2502,False,False
4499,金融论坛,28,1215,False,False
4502,金融论坛,9,325,False,False
4503,金融论坛,18,749,False,False
4504,金融论坛,22,703,False,False
4505,金融论坛,10,946,False,False
4506,金融论坛,1,86,False,False
4507,金融论坛,23,1713,False,False
4509,金融论坛,16,558,False,False
4511,金融论坛,4,204,False,False
4512,金融论坛,10,562,False,False
4513,金融论坛,2,307,False,False
4514,金融论坛,4,262,False,False
4515,金融论坛,13,715,False,False
4517,金融论坛,12,699,False,False
4518,金融论坛,0,84,False,False
4520,金融论坛,17,1007,False,False
4521,金融论坛,18,451,False,False
4524,金融论坛,37,807,False,False
4525,金融论坛,65,1411,False,False
4528,金融论坛,7,315,False,False
4529,金融论坛,14,567,False,False
4530,金融论坛,4,639,False,False
4531,金融论坛,18,503,False,False
4534,金融论坛,0,106,False,False
4535,金融论坛,1,254,False,False
4536,金融论坛,8,1223,False,False
4537,金融论坛,64,1460,False,False
4538,金融论坛,5,421,False,False
4539,金融论坛,24,1575,False,False
4540,金融论坛,17,554,False,False
4541,金融论坛,8,970,False,False
4544,金融论坛,29,1345,False,False
4545,金融论坛,8,487,False,False
4546,金融论坛,55,2377,False,False
4548,金融论坛,8,713,False,False
4550,金融论坛,9,521,False,False
4551,金融论坛,7,299,False,False
4559,金融论坛,2,223,False,False
4561,金融论坛,87,2795,False,False
4565,金融论坛,10,558,False,False
4566,金融论坛,111,2114,False,False
4568,金融论坛,76,564,False,False
4569,金融论坛,29,700,False,False
4571,金融论坛,10,392,False,False
4572,金融论坛,35,622,False,False
4573,金融论坛,18,544,False,False
4574,金融论坛,21,297,False,False
4575,金融论坛,7,407,False,False
4576,金融论坛,0,125,False,False
4577,金融论坛,14,418,False,False
4578,金融论坛,4,179,False,False
4579,金融论坛,43,2975,False,False
4580,金融论坛,26,1113,False,False
4582,金融论坛,27,1502,False,False
4583,金融论坛,12,690,False,False
4586,金融论坛,20,1148,False,False
4589,金融论坛,23,852,False,False
4590,金融论坛,75,2789,False,False
4591,金融论坛,20,564,False,False
4592,金融论坛,6,212,False,False
4593,金融论坛,58,1282,False,False
4594,金融论坛,43,775,False,False
4595,金融论坛,17,640,False,False
4596,金融论坛,0,201,False,False
4598,金融论坛,8,237,False,False
4601,金融论坛,3,165,False,False
4602,金融论坛,6,269,False,False
4603,金融论坛,159,3167,False,False
4605,金融论坛,4,355,False,False
4606,金融论坛,24,1639,False,False
4609,金融论坛,4,376,False,False
4610,金融论坛,26,1123,False,False
4612,金融论坛,1,161,False,False
4615,金融论坛,1,159,False,False
4617,金融论坛,4,178,False,False
4618,金融论坛,2,191,False,False
4623,金融论坛,16,588,False,False
4629,金融论坛,24,863,False,False
4630,金融论坛,6,298,False,False
4631,金融论坛,23,266,False,False
4632,金融论坛,10,633,False,False
4634,金融论坛,14,679,False,False
4638,金融论坛,69,824,False,False
4640,金融论坛,14,422,False,False
4643,金融论坛,10,306,False,False
4645,金融论坛,14,874,False,False
4647,金融论坛,15,533,False,False
4649,金融论坛,21,205,False,False
4651,金融论坛,23,1084,False,False
4652,金融论坛,9,652,False,False
4653,金融论坛,28,697,False,False
4654,金融论坛,28,1354,False,False
4655,金融论坛,2,158,False,False
4656,金融论坛,74,1189,False,False
4657,金融论坛,24,625,False,False
4660,金融论坛,50,1543,False,False
4663,金融论坛,24,448,False,False
4664,金融论坛,11,300,False,False
4668,金融论坛,13,543,False,False
4669,金融论坛,23,403,False,False
4670,金融论坛,9,696,False,False
4675,金融论坛,12,439,False,False
4681,金融论坛,2,280,False,False
4682,金融论坛,13,580,False,False
4683,金融论坛,20,547,False,False
4684,金融论坛,3,431,False,False
4687,金融论坛,5,267,False,False
4689,金融论坛,43,1002,False,False
4690,金融论坛,72,1174,False,False
4691,金融论坛,5,171,False,False
4692,金融论坛,44,744,False,False
4693,金融论坛,54,850,False,False
4694,金融论坛,68,3162,False,False
4696,金融论坛,73,1194,False,False
4697,金融论坛,14,274,False,False
4698,金融论坛,21,935,False,False
4700,金融论坛,20,386,False,False
4701,金融论坛,11,266,False,False
4702,金融论坛,7,511,False,False
4704,金融论坛,22,502,False,False
4706,金融论坛,169,3716,False,False
4707,金融论坛,30,647,False,False
4708,金融论坛,1,151,False,False
4709,金融论坛,14,594,False,False
4710,金融论坛,51,1365,False,False
4711,金融论坛,15,388,False,False
4713,金融论坛,5,327,False,False
4716,金融论坛,16,457,False,False
4719,金融论坛,9,710,False,False
4720,金融论坛,106,1901,False,False
4721,金融论坛,17,641,False,False
4724,金融论坛,56,1341,False,False
4725,金融论坛,15,502,False,False
4726,金融论坛,89,2075,False,False
4727,金融论坛,22,827,False,False
4729,金融论坛,4,247,False,False
4731,金融论坛,42,1278,False,False
4732,金融论坛,11,599,False,False
4733,金融论坛,17,799,False,False
4736,金融论坛,121,2440,False,False
4737,金融论坛,19,656,False,False
4738,金融论坛,74,1332,False,False
4740,金融论坛,6,190,False,False
4741,金融论坛,41,1336,False,False
4742,金融论坛,30,1533,False,False
4743,金融论坛,23,300,False,False
4746,金融论坛,5,249,False,False
4748,金融论坛,110,1245,False,False
4750,金融论坛,11,615,False,False
4754,金融论坛,3,277,False,False
4755,金融论坛,94,1169,False,False
4756,金融论坛,99,2108,False,False
4759,金融论坛,2,212,False,False
4760,金融论坛,5,314,False,False
4763,金融论坛,20,714,False,False
4764,金融论坛,60,990,False,False
4766,金融论坛,0,32,False,False
4767,金融论坛,10,639,False,False
4768,金融论坛,15,552,False,False
4769,金融论坛,14,522,False,False
4770,金融论坛,14,237,False,False
4774,金融论坛,34,863,False,False
4775,金融论坛,24,870,False,False
4776,金融论坛,25,708,False,False
4777,金融论坛,317,5577,False,False
4778,金融论坛,13,540,False,False
4779,金融论坛,17,994,False,False
4780,金融论坛,38,1377,False,False
4781,金融论坛,67,1206,False,False
4782,金融论坛,1,303,False,False
4783,金融论坛,56,1265,False,False
4784,金融论坛,58,1512,False,False
4785,金融论坛,8,403,False,False
4792,金融论坛,59,1732,False,False
4793,金融论坛,46,479,False,False
4794,金融论坛,36,783,False,False
4798,金融论坛,184,5076,False,False
4801,金融论坛,26,961,False,False
4803,金融论坛,97,1178,False,False
4805,金融论坛,18,425,False,False
4807,金融论坛,3,465,False,False
4808,金融论坛,74,972,False,False
4810,金融论坛,21,809,False,False
4811,金融论坛,4,279,False,False
4815,金融论坛,68,1404,False,False
4821,金融论坛,42,2023,False,False
4822,金融论坛,6,175,False,False
4823,金融论坛,0,47,False,False
4825,金融论坛,15,823,False,False
4827,金融论坛,93,2261,False,False
4829,金融论坛,125,3767,False,False
4830,金融论坛,28,290,False,False
4833,金融论坛,18,429,False,False
4835,金融论坛,30,888,False,False
4836,金融论坛,96,1851,False,False
4839,金融论坛,5,690,False,True
4840,金融论坛,76,684,False,False
4843,金融论坛,128,2525,False,False
4844,金融论坛,6,423,False,False
4847,金融论坛,149,3238,False,False
4850,金融论坛,126,1993,False,False
4851,金融论坛,21,467,False,False
4854,金融论坛,1,197,False,False
4860,金融论坛,59,646,False,False
4862,金融论坛,30,716,False,False
4865,金融论坛,4,255,False,False
4866,金融论坛,108,1377,False,False
4871,金融论坛,52,1493,False,False
4873,金融论坛,52,602,False,False
4875,金融论坛,8,214,False,False
4876,金融论坛,1,197,False,False
4885,金融论坛,11,467,False,False
4886,金融论坛,5,185,False,False
4890,金融论坛,4,146,False,False
4892,金融论坛,53,597,False,False
4893,金融论坛,47,829,False,False
4894,金融论坛,2,164,False,False
4895,金融论坛,5,310,False,False
4897,金融论坛,7,231,False,False
4898,金融论坛,142,3033,False,False
4899,金融论坛,37,713,False,False
4903,金融论坛,10,309,False,False
4906,金融论坛,18,374,False,False
4907,金融论坛,10,166,False,False
4910,金融论坛,33,484,False,False
4911,金融论坛,8,136,False,False
4912,金融论坛,51,605,False,False
4913,金融论坛,0,131,False,False
4915,金融论坛,16,383,False,False
4916,金融论坛,60,797,False,False
4918,金融论坛,14,625,False,False
4919,金融论坛,10,442,False,False
4920,金融论坛,16,596,False,False
4923,金融论坛,6,215,False,False
4928,金融论坛,6,218,False,False
4929,金融论坛,4,189,False,False
4930,金融论坛,16,171,False,False
4933,金融论坛,73,685,False,False
4936,金融论坛,48,1857,False,False
4937,金融论坛,0,34,False,False
4939,金融论坛,7,190,False,False
4940,金融论坛,23,402,False,False
4941,金融论坛,6,169,False,False
4942,金融论坛,0,56,False,False
4946,金融论坛,31,928,False,False
4947,金融论坛,10,1063,False,False
4949,金融论坛,11,125,False,False
4951,金融论坛,18,439,False,False
4953,金融论坛,11,493,False,False
4955,金融论坛,40,608,False,False
4958,金融论坛,19,1081,False,False
4959,金融论坛,37,869,False,False
4961,金融论坛,20,466,False,False
4962,金融论坛,4,464,False,False
4964,金融论坛,18,697,False,False
4965,金融论坛,70,2237,False,False
4966,金融论坛,4,222,False,False
4970,金融论坛,4,409,False,False
4971,金融论坛,48,932,False,False
4972,金融论坛,10,573,False,False
4974,金融论坛,0,212,False,False
4975,金融论坛,5,323,False,False
4978,金融论坛,39,874,False,False
4982,金融论坛,12,409,False,False
4983,金融论坛,24,465,False,False
4985,金融论坛,26,802,False,False
4988,金融论坛,5,83,False,False
4992,金融论坛,16,388,False,False
4994,金融论坛,48,1022,False,False
4996,金融论坛,20,1108,False,False
4997,金融论坛,99,1128,False,False
4998,金融论坛,60,577,False,False
5002,金融论坛,36,536,False,False
5004,金融论坛,0,103,False,False
5008,金融论坛,24,785,False,False
5011,金融论坛,8,310,False,False
5012,金融论坛,42,793,False,False
5013,金融论坛,22,816,False,False
5017,金融论坛,62,2347,False,False
5020,金融论坛,13,423,False,False
5021,金融论坛,119,1195,False,False
5022,金融论坛,7,79,False,False
5023,金融论坛,0,19,False,False
5024,金融论坛,3,181,False,False
5025,金融论坛,29,1062,False,False
5026,金融论坛,26,244,False,False
5027,金融论坛,214,1692,False,False
5028,金融论坛,20,311,False,False
5031,金融论坛,81,1128,False,False
5036,金融论坛,93,1786,False,False
5037,金融论坛,7,253,False,False
5042,金融论坛,13,411,False,False
5043,金融论坛,13,203,False,False
5044,金融论坛,27,703,False,False
5047,金融论坛,4,240,False,False
5048,金融论坛,5,229,False,False
5050,金融论坛,0,206,False,False
5051,金融论坛,32,515,False,False
5052,金融论坛,38,1220,False,False
5054,金融论坛,29,405,False,False
5055,金融论坛,103,1030,False,False
5058,金融论坛,2,124,False,False
5059,金融论坛,76,669,False,False
5061,金融论坛,5,191,False,False
5062,金融论坛,107,803,False,False
5063,金融论坛,1,137,False,False
5067,金融论坛,26,346,False,False
5071,金融论坛,53,2192,False,False
5072,金融论坛,16,707,False,False
5073,金融论坛,19,508,False,False
5075,金融论坛,45,845,False,False
5077,金融论坛,80,1404,False,False
5080,金融论坛,87,922,False,False
5081,金融论坛,66,926,False,False
5082,金融论坛,7,199,False,False
5083,金融论坛,15,278,False,False
5085,金融论坛,17,537,False,False
5086,金融论坛,44,373,False,False
5087,金融论坛,6,330,False,False
5089,金融论坛,5,424,False,False
5090,金融论坛,23,690,False,False
5091,金融论坛,39,736,False,False
5093,金融论坛,25,654,False,False
5096,金融论坛,103,836,False,False
5098,金融论坛,58,739,False,False
5100,金融论坛,7,409,False,False
5101,金融论坛,46,1506,False,False
5102,金融论坛,2,196,False,False
5103,金融论坛,41,558,False,False
5107,金融论坛,12,394,False,False
5108,金融论坛,9,209,False,False
5110,金融论坛,12,353,False,False
5111,金融论坛,17,294,False,False
5113,金融论坛,48,552,False,False
5114,金融论坛,19,293,False,False
5116,金融论坛,36,1100,False,False
5117,金融论坛,23,676,False,False
5120,金融论坛,47,788,False,False
5121,金融论坛,57,622,False,False
5127,金融论坛,1,91,False,False
5129,金融论坛,15,617,False,False
5130,金融论坛,34,296,False,False
5132,金融论坛,84,621,False,False
5135,金融论坛,51,751,True,True
5136,金融论坛,32,524,False,False
5140,金融论坛,36,782,False,False
5141,金融论坛,8,191,False,False
5142,金融论坛,13,303,False,False
5146,金融论坛,6,192,False,False
5147,金融论坛,136,1351,False,False
5149,金融论坛,113,998,False,False
5150,金融论坛,75,734,False,False
5152,金融论坛,10,126,False,False
5153,金融论坛,13,187,True,True
5156,金融论坛,1,182,False,False
5158,金融论坛,0,32,True,True
5161,金融论坛,12,194,False,False
5162,金融论坛,20,285,False,False
5163,金融论坛,0,100,False,False
5164,金融论坛,106,1481,False,False
5166,金融论坛,4,138,False,False
5173,金融论坛,1,104,False,False
5174,金融论坛,6,171,False,False
5175,金融论坛,1,62,False,False
5176,金融论坛,31,412,False,False
5178,金融论坛,13,317,False,False
5181,金融论坛,3,160,False,False
5182,金融论坛,8,143,False,False
5186,金融论坛,11,128,False,False
5187,金融论坛,1,100,False,False
5190,金融论坛,1,235,False,False
5191,金融论坛,8,165,False,False
5193,金融论坛,29,321,False,False
5196,金融论坛,10,177,False,False
5197,金融论坛,6,132,False,False
5198,金融论坛,30,511,False,False
5201,金融论坛,4,87,False,False
5203,金融论坛,3,197,False,False
5205,金融论坛,0,100,False,False
5207,金融论坛,79,1111,False,False
5210,金融论坛,1,36,False,False
5211,金融论坛,31,279,False,False
5212,金融论坛,45,312,False,False
5213,金融论坛,54,470,False,False
5214,金融论坛,18,335,False,False
5216,金融论坛,146,2862,False,False
5217,金融论坛,62,570,False,False
5218,金融论坛,0,95,False,False
5223,金融论坛,36,350,False,False
5224,金融论坛,1,73,False,False
5225,金融论坛,12,288,False,False
5226,金融论坛,1,79,False,False
5227,金融论坛,28,404,False,False
5233,金融论坛,41,270,True,True
5236,金融论坛,17,377,True,True
5238,金融论坛,14,352,False,False
5239,金融论坛,0,97,False,False
5240,金融论坛,10,217,False,False
5241,金融论坛,16,200,False,False
5244,金融论坛,22,513,False,False
5245,金融论坛,28,410,False,False
5248,金融论坛,20,544,False,False
5249,金融论坛,4,128,False,False
5250,金融论坛,38,252,False,False
5251,金融论坛,1,70,True,True
5252,金融论坛,11,196,True,True
5255,金融论坛,15,318,False,False
5256,金融论坛,3,67,False,False
5258,金融论坛,71,1000,False,False
5263,金融论坛,6,185,False,False
5264,金融论坛,7,41,False,False
5266,金融论坛,71,554,False,False
5267,金融论坛,183,940,False,False
5268,金融论坛,16,306,False,False
5272,金融论坛,36,1459,False,False
5273,金融论坛,10,625,False,False
5275,金融论坛,18,479,False,False
5278,金融论坛,3,116,False,False
5283,金融论坛,8,176,False,False
5284,金融论坛,2,117,False,False
5286,金融论坛,20,285,False,False
5289,金融论坛,15,471,True,True
5293,金融论坛,7,110,False,False
5294,金融论坛,46,533,False,False
5295,金融论坛,9,98,False,False
5301,金融论坛,58,283,False,False
5304,金融论坛,18,463,False,False
5305,金融论坛,8,133,False,False
5309,金融论坛,5,193,False,False
5315,金融论坛,10,225,False,False
5322,金融论坛,192,1610,False,False
5325,金融论坛,27,751,False,False
5326,金融论坛,19,371,False,False
5327,金融论坛,7,152,False,False
5328,金融论坛,15,123,False,False
5330,金融论坛,37,847,False,False
5333,金融论坛,14,401,False,False
5337,金融论坛,17,106,False,False
5339,金融论坛,3,48,False,False
5342,金融论坛,16,99,False,False
5347,金融论坛,18,367,True,True
5349,金融论坛,7,148,False,False
5356,金融论坛,15,153,False,False
5359,金融论坛,15,137,False,False
5361,金融论坛,31,227,False,False
5362,金融论坛,7,140,True,True
5364,金融论坛,2,59,False,False
5366,金融论坛,22,106,False,False
5370,金融论坛,9,44,False,False
5372,金融论坛,2,127,False,False
5374,金融论坛,27,456,True,True
5381,金融论坛,1,32,False,False
5383,金融论坛,20,128,False,False
5387,金融论坛,3,134,False,False
5388,金融论坛,4,131,False,False
5389,金融论坛,87,569,False,False
5394,金融论坛,2,30,False,False
5395,金融论坛,32,695,False,False
5398,金融论坛,15,82,False,False
5400,金融论坛,149,1123,False,False
5402,金融论坛,0,53,False,False
5403,金融论坛,31,335,False,False
5404,金融论坛,3,81,True,True
5408,金融论坛,7,120,False,False
5410,金融论坛,39,611,False,False
5413,金融论坛,3,45,False,False
5414,金融论坛,33,487,False,False
5419,金融论坛,8,270,False,False
5420,金融论坛,29,461,False,False
5421,金融论坛,19,159,False,False
5422,金融论坛,40,465,False,False
5423,金融论坛,31,670,False,False
5424,金融论坛,12,386,False,False
5427,金融论坛,4,39,False,False
5431,金融论坛,6,231,False,False
5433,金融论坛,12,273,False,False
5434,金融论坛,2,189,False,False
5442,金融论坛,80,409,False,False
5445,金融论坛,38,1456,False,False
5447,金融论坛,6,90,False,False
5448,金融论坛,49,494,False,False
5449,金融论坛,107,1097,False,False
5450,金融论坛,5,98,False,False
5451,金融论坛,85,1317,False,False
5453,金融论坛,11,101,False,False
5454,金融论坛,3,133,False,False
5455,金融论坛,6,93,False,False
5457,金融论坛,2,81,False,False
5458,金融论坛,8,173,False,False
5460,金融论坛,9,184,False,True
5461,金融论坛,3,149,False,False
5462,金融论坛,3,76,False,False
5463,金融论坛,2,73,False,False
5466,金融论坛,12,373,False,False
5467,金融论坛,0,125,False,False
5469,经济学季刊,2,756,False,True
5470,经济学季刊,6,973,False,False
5471,经济学季刊,2,649,False,False
5472,经济学季刊,2,1068,False,False
5473,经济学季刊,5,1235,False,False
5474,经济学季刊,2,722,False,False
5475,经济学季刊,1,585,False,False
5476,经济学季刊,1,1168,False,False
5477,经济学季刊,0,575,False,False
5478,经济学季刊,2,1065,False,True
5479,经济学季刊,3,1198,False,False
5480,经济学季刊,2,559,False,False
5481,经济学季刊,1,757,False,False
5482,经济学季刊,0,665,True,True
5483,经济学季刊,2,898,False,False
5484,经济学季刊,1,1610,True,True
5485,经济学季刊,1,564,False,False
5486,经济学季刊,7,1453,False,False
5487,经济学季刊,3,1011,False,False
5488,经济学季刊,10,2350,False,False
5489,经济学季刊,0,662,False,False
5490,经济学季刊,4,1066,False,False
5491,经济学季刊,3,994,False,False
5492,经济学季刊,0,811,False,True
5493,经济学季刊,0,864,False,False
5494,经济学季刊,12,2088,False,False
5495,经济学季刊,0,474,False,False
5496,经济学季刊,1,792,False,False
5497,经济学季刊,3,434,False,False
5498,经济学季刊,6,1224,False,False
5499,经济学季刊,1,917,False,False
5500,经济学季刊,4,596,True,True
5501,经济学季刊,6,1119,True,True
5502,经济学季刊,1,621,False,False
5503,经济学季刊,4,1508,False,False
5504,经济学季刊,4,1092,False,False
5505,经济学季刊,2,972,False,False
5506,经济学季刊,0,335,False,False
5507,经济学季刊,1,859,False,False
5508,经济学季刊,0,472,False,False
5509,经济学季刊,5,1506,False,True
5510,经济学季刊,2,2182,False,False
5511,经济学季刊,10,1887,False,False
5512,经济学季刊,0,534,False,False
5513,经济学季刊,3,1730,False,False
5514,经济学季刊,9,1750,False,False
5515,经济学季刊,3,4904,False,False
5516,经济学季刊,33,6004,False,False
5517,经济学季刊,6,2013,False,False
5518,经济学季刊,5,1784,False,False
5519,经济学季刊,18,3004,False,False
5520,经济学季刊,0,582,False,False
5521,经济学季刊,31,3193,False,False
5522,经济学季刊,8,1654,False,False
5523,经济学季刊,8,1909,False,False
5524,经济学季刊,2,1923,False,False
5525,经济学季刊,20,2326,False,False
5526,经济学季刊,13,2694,False,False
5527,经济学季刊,5,1075,False,False
5528,经济学季刊,9,1708,False,True
5529,经济学季刊,1,1030,False,False
5530,经济学季刊,3,1187,False,False
5531,经济学季刊,7,1240,True,True
5532,经济学季刊,8,1369,False,False
5533,经济学季刊,13,1797,False,True
5534,经济学季刊,13,2209,True,True
5535,经济学季刊,11,1729,False,False
5536,经济学季刊,9,2498,False,False
5537,经济学季刊,6,2407,False,False
5538,经济学季刊,3,837,False,False
5539,经济学季刊,5,1800,True,True
5540,经济学季刊,5,1665,False,True
5541,经济学季刊,24,2216,False,False
5542,经济学季刊,2,856,False,False
5543,经济学季刊,14,1683,False,True
5544,经济学季刊,4,861,False,False
5545,经济学季刊,7,697,False,False
5546,经济学季刊,3,1892,False,False
5547,经济学季刊,8,1274,False,False
5548,经济学季刊,6,852,False,False
5549,经济学季刊,12,1934,False,True
5550,经济学季刊,9,1288,False,False
5551,经济学季刊,25,3121,False,False
5552,经济学季刊,6,980,False,False
5553,经济学季刊,0,857,False,False
5554,经济学季刊,16,2452,False,False
5555,经济学季刊,31,2065,False,False
5556,经济学季刊,14,1810,False,False
5557,经济学季刊,9,2092,False,True
5558,经济学季刊,17,1314,False,True
5559,经济学季刊,10,849,False,False
5560,经济学季刊,21,2200,True,True
5561,经济学季刊,9,1134,False,False
5562,经济学季刊,3,597,False,True
5563,经济学季刊,3,2400,False,False
5564,经济学季刊,4,1235,False,False
5565,经济学季刊,8,1163,False,False
5566,经济学季刊,9,1399,False,False
5567,经济学季刊,19,2865,False,False
5568,经济学季刊,21,2271,False,True
5569,经济学季刊,6,1543,False,False
5570,经济学季刊,6,1176,False,True
5571,经济学季刊,2,1501,False,False
5572,经济学季刊,4,1582,True,True
5573,经济学季刊,15,1207,False,False
5574,经济学季刊,58,4033,False,False
5576,经济学季刊,23,2282,False,False
5577,经济学季刊,20,1634,False,False
5578,经济学季刊,17,6599,False,False
5580,经济学季刊,7,2247,False,False
5581,经济学季刊,15,1398,False,False
5582,经济学季刊,27,2694,False,False
5583,经济学季刊,7,1241,False,False
5584,经济学季刊,9,1339,False,False
5585,经济学季刊,12,2308,False,False
5586,经济学季刊,10,2340,False,False
5587,经济学季刊,16,1824,False,False
5588,经济学季刊,5,834,False,False
5589,经济学季刊,27,2031,True,True
5590,经济学季刊,3,1402,True,True
5591,经济学季刊,20,1344,False,False
5592,经济学季刊,5,1158,False,False
5593,经济学季刊,7,1618,False,False
5594,经济学季刊,9,1491,False,False
5595,经济学季刊,1,856,False,False
5596,经济学季刊,1,576,False,False
5597,经济学季刊,27,2378,False,False
5598,经济学季刊,36,2748,False,False
5599,经济学季刊,12,1706,False,False
5600,经济学季刊,7,1405,False,False
5601,经济学季刊,22,1704,False,False
5602,经济学季刊,8,1830,False,False
5603,经济学季刊,11,1320,False,False
5604,经济学季刊,22,1752,False,False
5605,经济学季刊,16,1276,True,True
5606,经济学季刊,22,1637,False,False
5607,经济学季刊,12,1233,True,True
5608,经济学季刊,0,422,True,True
5609,经济学季刊,3,666,False,False
5610,经济学季刊,44,3073,False,False
5612,经济学季刊,17,2850,False,True
5613,经济学季刊,22,1675,False,False
5614,经济学季刊,11,1114,False,False
